#,Squadra,Giocate,Min,Totale,Media,40 Min
202,"(2002) 
Viola Reggio Calabria",34,6850,2559,49.9,49.9
203,"(2004) 
Armani Jeans Milano",34,6825,2486,51.2,51.2
204,"(2021) 
Banco di Sardegna Sassari",30,6075,2449,54.3,54.3
205,"(2021) 
Banco di Sardegna Sassari",30,6075,2449,54.3,54.3
206,"(2023) 
NutriBullet Treviso Basket",30,6000,2545,54.9,54.9
207,"(1998) 
Zucchetti R.Emilia",26,5300,2097,56.8,56.8
208,"(2015) 
Giorgio Tesi Group Pistoia",30,6050,2320,50.3,50.3
209,"(2012) 
Juve Caserta",30,6100,2310,53.7,53.7
210,"(2017) 
Segafredo Virtus Bologna",30,6025,2292,53.5,53.5
211,"(2010) 
Bennet Cantù",30,6000,2132,51,51
212,"(2016) 
Banco di Sardegna Sassari",30,6000,2218,50.1,50.1
213,"(2014) 
Upea Capo d'Orlando",30,6000,2222,49.8,49.8
214,"(2008) 
Carife Ferrara",30,6050,2390,54.5,54.5
215,"(1996) 
Polti Cantu'",26,5250,2038,52.2,52.2
216,"(2008) 
GMAC Bologna",30,6125,2385,52.9,52.9
217,"(2006) 
Armani Jeans Milano",34,6800,2579,53,53
218,"(2015) 
Umana Reyer Venezia",30,6150,2230,49.1,49.1
219,"(2012) 
Umana Venezia",30,6075,2354,50.8,50.8
220,"(2008) 
Angelico Biella",30,6050,2479,55,55
221,"(2016) 
VL Pallacanestro Pesaro",30,6050,2420,51.6,51.6
222,"(2021) 
Carpegna Prosciutto Pesaro",30,6077,2518,53.2,53.2
223,"(1996) 
C. Montana Forli'",26,5200,2194,58.1,58.1
224,"(2007) 
Montepaschi Siena",34,6825,2366,48.4,48.4
225,"(2015) 
Obiettivo Lavoro Bologna",30,6125,2360,53.4,53.4
226,"(2010) 
Angelico Biella",30,6050,2487,56.2,56.2
227,"(2015) 
Openjobmetis Varese",30,6025,2344,50.2,50.2
228,"(2007) 
Solsonica Rieti",34,6875,2773,54.7,54.7
229,"(2008) 
La Fortezza Bologna",30,6075,2336,51.1,51.1
230,"(2012) 
Angelico Biella",30,6075,2512,55.4,55.4
231,"(2016) 
Sidigas Avellino",30,6075,2285,49.3,49.3
